[2021-06-03T22:42:40.276-0800][gc,heap     ] GC(241) Survivor regions: 1->1(32)
[2021-06-03T22:42:40.276-0800][gc,heap     ] GC(241) Old regions: 48->48
[2021-06-03T22:42:40.276-0800][gc,heap     ] GC(241) Archive regions: 2->2
[2021-06-03T22:42:40.276-0800][gc,heap     ] GC(241) Humongous regions: 164->164
[2021-06-03T22:42:40.276-0800][gc,metaspace] GC(241) Metaspace: 69396K(71344K)->69396K(71344K) NonClass: 61574K(62896K)->61574K(62896K) Class: 7822K(8448K)->7822K(8448K)
[2021-06-03T22:42:40.276-0800][gc          ] GC(241) Pause Young (Normal) (G1 Evacuation Pause) 468M->213M(512M) 3.831ms
[2021-06-03T22:42:40.276-0800][gc,cpu      ] GC(241) User=0.01s Sys=0.00s Real=0.00s
[2021-06-03T22:44:58.374-0800][gc,start    ] GC(242) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-03T22:44:58.374-0800][gc,task     ] GC(242) Using 10 workers of 10 for evacuation
[2021-06-03T22:44:58.376-0800][gc,phases   ] GC(242)   Pre Evacuate Collection Set: 0.2ms
[2021-06-03T22:44:58.376-0800][gc,phases   ] GC(242)   Merge Heap Roots: 0.1ms
[2021-06-03T22:44:58.376-0800][gc,phases   ] GC(242)   Evacuate Collection Set: 1.0ms
[2021-06-03T22:44:58.376-0800][gc,phases   ] GC(242)   Post Evacuate Collection Set: 0.4ms
[2021-06-03T22:44:58.376-0800][gc,phases   ] GC(242)   Other: 0.3ms
[2021-06-03T22:44:58.376-0800][gc,heap     ] GC(242) Eden regions: 255->0(255)
[2021-06-03T22:44:58.376-0800][gc,heap     ] GC(242) Survivor regions: 1->1(32)
[2021-06-03T22:44:58.376-0800][gc,heap     ] GC(242) Old regions: 48->48
[2021-06-03T22:44:58.376-0800][gc,heap     ] GC(242) Archive regions: 2->2
[2021-06-03T22:44:58.376-0800][gc,heap     ] GC(242) Humongous regions: 164->164
[2021-06-03T22:44:58.376-0800][gc,metaspace] GC(242) Metaspace: 69399K(71344K)->69399K(71344K) NonClass: 61577K(62896K)->61577K(62896K) Class: 7822K(8448K)->7822K(8448K)
[2021-06-03T22:44:58.376-0800][gc          ] GC(242) Pause Young (Normal) (G1 Evacuation Pause) 468M->213M(512M) 2.317ms
[2021-06-03T22:44:58.376-0800][gc,cpu      ] GC(242) User=0.01s Sys=0.01s Real=0.00s
[2021-06-03T22:47:13.440-0800][gc,start    ] GC(243) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-03T22:47:13.441-0800][gc,task     ] GC(243) Using 10 workers of 10 for evacuation
[2021-06-03T22:47:13.445-0800][gc,phases   ] GC(243)   Pre Evacuate Collection Set: 0.2ms
[2021-06-03T22:47:13.445-0800][gc,phases   ] GC(243)   Merge Heap Roots: 0.1ms
[2021-06-03T22:47:13.445-0800][gc,phases   ] GC(243)   Evacuate Collection Set: 3.3ms
[2021-06-03T22:47:13.445-0800][gc,phases   ] GC(243)   Post Evacuate Collection Set: 0.4ms
[2021-06-03T22:47:13.445-0800][gc,phases   ] GC(243)   Other: 0.7ms
[2021-06-03T22:47:13.445-0800][gc,heap     ] GC(243) Eden regions: 255->0(255)
[2021-06-03T22:47:13.445-0800][gc,heap     ] GC(243) Survivor regions: 1->1(32)
[2021-06-03T22:47:13.445-0800][gc,heap     ] GC(243) Old regions: 48->48
[2021-06-03T22:47:13.445-0800][gc,heap     ] GC(243) Archive regions: 2->2
[2021-06-03T22:47:13.445-0800][gc,heap     ] GC(243) Humongous regions: 164->164
[2021-06-03T22:47:13.445-0800][gc,metaspace] GC(243) Metaspace: 69400K(71344K)->69400K(71344K) NonClass: 61578K(62896K)->61578K(62896K) Class: 7822K(8448K)->7822K(8448K)
[2021-06-03T22:47:13.445-0800][gc          ] GC(243) Pause Young (Normal) (G1 Evacuation Pause) 468M->213M(512M) 4.783ms
[2021-06-03T22:47:13.445-0800][gc,cpu      ] GC(243) User=0.01s Sys=0.01s Real=0.00s
[2021-06-03T22:49:31.337-0800][gc,start    ] GC(244) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-03T22:49:31.337-0800][gc,task     ] GC(244) Using 10 workers of 10 for evacuation
[2021-06-03T22:49:31.340-0800][gc,phases   ] GC(244)   Pre Evacuate Collection Set: 0.2ms
[2021-06-03T22:49:31.340-0800][gc,phases   ] GC(244)   Merge Heap Roots: 0.1ms
[2021-06-03T22:49:31.340-0800][gc,phases   ] GC(244)   Evacuate Collection Set: 1.0ms
[2021-06-03T22:49:31.340-0800][gc,phases   ] GC(244)   Post Evacuate Collection Set: 0.4ms
[2021-06-03T22:49:31.340-0800][gc,phases   ] GC(244)   Other: 1.3ms
[2021-06-03T22:49:31.340-0800][gc,heap     ] GC(244) Eden regions: 255->0(255)
[2021-06-03T22:49:31.340-0800][gc,heap     ] GC(244) Survivor regions: 1->1(32)
[2021-06-03T22:49:31.340-0800][gc,heap     ] GC(244) Old regions: 48->48
[2021-06-03T22:49:31.340-0800][gc,heap     ] GC(244) Archive regions: 2->2
[2021-06-03T22:49:31.340-0800][gc,heap     ] GC(244) Humongous regions: 164->164
[2021-06-03T22:49:31.340-0800][gc,metaspace] GC(244) Metaspace: 69400K(71344K)->69400K(71344K) NonClass: 61578K(62896K)->61578K(62896K) Class: 7822K(8448K)->7822K(8448K)
[2021-06-03T22:49:31.340-0800][gc          ] GC(244) Pause Young (Normal) (G1 Evacuation Pause) 468M->213M(512M) 3.193ms
[2021-06-03T22:49:31.340-0800][gc,cpu      ] GC(244) User=0.01s Sys=0.00s Real=0.01s
[2021-06-03T22:51:50.638-0800][gc,start    ] GC(245) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-03T22:51:50.638-0800][gc,task     ] GC(245) Using 10 workers of 10 for evacuation
[2021-06-03T22:51:50.640-0800][gc,phases   ] GC(245)   Pre Evacuate Collection Set: 0.2ms
[2021-06-03T22:51:50.640-0800][gc,phases   ] GC(245)   Merge Heap Roots: 0.1ms
[2021-06-03T22:51:50.640-0800][gc,phases   ] GC(245)   Evacuate Collection Set: 0.9ms
[2021-06-03T22:51:50.640-0800][gc,phases   ] GC(245)   Post Evacuate Collection Set: 0.4ms
[2021-06-03T22:51:50.640-0800][gc,phases   ] GC(245)   Other: 0.8ms
[2021-06-03T22:51:50.640-0800][gc,heap     ] GC(245) Eden regions: 255->0(255)
[2021-06-03T22:51:50.640-0800][gc,heap     ] GC(245) Survivor regions: 1->1(32)
[2021-06-03T22:51:50.640-0800][gc,heap     ] GC(245) Old regions: 48->48
[2021-06-03T22:51:50.640-0800][gc,heap     ] GC(245) Archive regions: 2->2
[2021-06-03T22:51:50.640-0800][gc,heap     ] GC(245) Humongous regions: 164->164
[2021-06-03T22:51:50.640-0800][gc,metaspace] GC(245) Metaspace: 69400K(71344K)->69400K(71344K) NonClass: 61578K(62896K)->61578K(62896K) Class: 7822K(8448K)->7822K(8448K)
[2021-06-03T22:51:50.640-0800][gc          ] GC(245) Pause Young (Normal) (G1 Evacuation Pause) 468M->213M(512M) 2.436ms
[2021-06-03T22:51:50.640-0800][gc,cpu      ] GC(245) User=0.01s Sys=0.00s Real=0.01s
[2021-06-03T22:54:10.715-0800][gc,start    ] GC(246) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-03T22:54:10.716-0800][gc,task     ] GC(246) Using 10 workers of 10 for evacuation
[2021-06-03T22:54:10.721-0800][gc,phases   ] GC(246)   Pre Evacuate Collection Set: 0.2ms
[2021-06-03T22:54:10.722-0800][gc,phases   ] GC(246)   Merge Heap Roots: 0.1ms
[2021-06-03T22:54:10.722-0800][gc,phases   ] GC(246)   Evacuate Collection Set: 4.8ms
[2021-06-03T22:54:10.722-0800][gc,phases   ] GC(246)   Post Evacuate Collection Set: 0.4ms
[2021-06-03T22:54:10.722-0800][gc,phases   ] GC(246)   Other: 0.8ms
[2021-06-03T22:54:10.722-0800][gc,heap     ] GC(246) Eden regions: 255->0(255)
[2021-06-03T22:54:10.722-0800][gc,heap     ] GC(246) Survivor regions: 1->1(32)
[2021-06-03T22:54:10.722-0800][gc,heap     ] GC(246) Old regions: 48->48
[2021-06-03T22:54:10.722-0800][gc,heap     ] GC(246) Archive regions: 2->2
[2021-06-03T22:54:10.722-0800][gc,heap     ] GC(246) Humongous regions: 164->164
[2021-06-03T22:54:10.722-0800][gc,metaspace] GC(246) Metaspace: 69400K(71344K)->69400K(71344K) NonClass: 61578K(62896K)->61578K(62896K) Class: 7822K(8448K)->7822K(8448K)
[2021-06-03T22:54:10.722-0800][gc          ] GC(246) Pause Young (Normal) (G1 Evacuation Pause) 468M->213M(512M) 6.599ms
[2021-06-03T22:54:10.722-0800][gc,cpu      ] GC(246) User=0.01s Sys=0.00s Real=0.01s
[2021-06-03T22:56:30.785-0800][gc,start    ] GC(247) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-03T22:56:30.785-0800][gc,task     ] GC(247) Using 10 workers of 10 for evacuation
[2021-06-03T22:56:30.789-0800][gc,phases   ] GC(247)   Pre Evacuate Collection Set: 0.2ms
[2021-06-03T22:56:30.789-0800][gc,phases   ] GC(247)   Merge Heap Roots: 0.1ms
[2021-06-03T22:56:30.789-0800][gc,phases   ] GC(247)   Evacuate Collection Set: 2.7ms
[2021-06-03T22:56:30.789-0800][gc,phases   ] GC(247)   Post Evacuate Collection Set: 0.4ms
[2021-06-03T22:56:30.789-0800][gc,phases   ] GC(247)   Other: 0.7ms
[2021-06-03T22:56:30.789-0800][gc,heap     ] GC(247) Eden regions: 255->0(255)
[2021-06-03T22:56:30.789-0800][gc,heap     ] GC(247) Survivor regions: 1->1(32)
[2021-06-03T22:56:30.789-0800][gc,heap     ] GC(247) Old regions: 48->48
[2021-06-03T22:56:30.789-0800][gc,heap     ] GC(247) Archive regions: 2->2
[2021-06-03T22:56:30.789-0800][gc,heap     ] GC(247) Humongous regions: 164->164
[2021-06-03T22:56:30.789-0800][gc,metaspace] GC(247) Metaspace: 69400K(71344K)->69400K(71344K) NonClass: 61578K(62896K)->61578K(62896K) Class: 7822K(8448K)->7822K(8448K)
[2021-06-03T22:56:30.789-0800][gc          ] GC(247) Pause Young (Normal) (G1 Evacuation Pause) 468M->213M(512M) 4.179ms
[2021-06-03T22:56:30.789-0800][gc,cpu      ] GC(247) User=0.01s Sys=0.00s Real=0.00s
[2021-06-03T22:58:48.854-0800][gc,start    ] GC(248) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-03T22:58:48.854-0800][gc,task     ] GC(248) Using 10 workers of 10 for evacuation
[2021-06-03T22:58:48.856-0800][gc,phases   ] GC(248)   Pre Evacuate Collection Set: 0.2ms
[2021-06-03T22:58:48.856-0800][gc,phases   ] GC(248)   Merge Heap Roots: 0.1ms
[2021-06-03T22:58:48.856-0800][gc,phases   ] GC(248)   Evacuate Collection Set: 0.8ms
[2021-06-03T22:58:48.856-0800][gc,phases   ] GC(248)   Post Evacuate Collection Set: 0.4ms
[2021-06-03T22:58:48.856-0800][gc,phases   ] GC(248)   Other: 1.1ms
[2021-06-03T22:58:48.856-0800][gc,heap     ] GC(248) Eden regions: 255->0(255)
[2021-06-03T22:58:48.856-0800][gc,heap     ] GC(248) Survivor regions: 1->1(32)
[2021-06-03T22:58:48.856-0800][gc,heap     ] GC(248) Old regions: 48->48
[2021-06-03T22:58:48.856-0800][gc,heap     ] GC(248) Archive regions: 2->2
[2021-06-03T22:58:48.856-0800][gc,heap     ] GC(248) Humongous regions: 164->164
[2021-06-03T22:58:48.856-0800][gc,metaspace] GC(248) Metaspace: 69400K(71344K)->69400K(71344K) NonClass: 61578K(62896K)->61578K(62896K) Class: 7822K(8448K)->7822K(8448K)
[2021-06-03T22:58:48.856-0800][gc          ] GC(248) Pause Young (Normal) (G1 Evacuation Pause) 468M->213M(512M) 2.815ms
[2021-06-03T22:58:48.856-0800][gc,cpu      ] GC(248) User=0.01s Sys=0.00s Real=0.00s
[2021-06-03T23:01:03.934-0800][gc,start    ] GC(249) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-03T23:01:03.934-0800][gc,task     ] GC(249) Using 10 workers of 10 for evacuation
[2021-06-03T23:01:03.936-0800][gc,phases   ] GC(249)   Pre Evacuate Collection Set: 0.1ms
[2021-06-03T23:01:03.936-0800][gc,phases   ] GC(249)   Merge Heap Roots: 0.1ms
[2021-06-03T23:01:03.936-0800][gc,phases   ] GC(249)   Evacuate Collection Set: 0.8ms
[2021-06-03T23:01:03.936-0800][gc,phases   ] GC(249)   Post Evacuate Collection Set: 0.3ms
[2021-06-03T23:01:03.936-0800][gc,phases   ] GC(249)   Other: 0.6ms
[2021-06-03T23:01:03.936-0800][gc,heap     ] GC(249) Eden regions: 255->0(255)
[2021-06-03T23:01:03.936-0800][gc,heap     ] GC(249) Survivor regions: 1->1(32)
[2021-06-03T23:01:03.936-0800][gc,heap     ] GC(249) Old regions: 48->48
[2021-06-03T23:01:03.936-0800][gc,heap     ] GC(249) Archive regions: 2->2
[2021-06-03T23:01:03.936-0800][gc,heap     ] GC(249) Humongous regions: 164->164
[2021-06-03T23:01:03.936-0800][gc,metaspace] GC(249) Metaspace: 69400K(71344K)->69400K(71344K) NonClass: 61578K(62896K)->61578K(62896K) Class: 7822K(8448K)->7822K(8448K)
[2021-06-03T23:01:03.936-0800][gc          ] GC(249) Pause Young (Normal) (G1 Evacuation Pause) 468M->213M(512M) 2.001ms
[2021-06-03T23:01:03.936-0800][gc,cpu      ] GC(249) User=0.01s Sys=0.01s Real=0.00s
[2021-06-03T23:03:21.837-0800][gc,start    ] GC(250) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-03T23:03:21.838-0800][gc,task     ] GC(250) Using 10 workers of 10 for evacuation
[2021-06-03T23:03:21.840-0800][gc,phases   ] GC(250)   Pre Evacuate Collection Set: 0.2ms
[2021-06-03T23:03:21.840-0800][gc,phases   ] GC(250)   Merge Heap Roots: 0.1ms
[2021-06-03T23:03:21.840-0800][gc,phases   ] GC(250)   Evacuate Collection Set: 1.6ms
[2021-06-03T23:03:21.840-0800][gc,phases   ] GC(250)   Post Evacuate Collection Set: 0.3ms
[2021-06-03T23:03:21.840-0800][gc,phases   ] GC(250)   Other: 0.8ms
[2021-06-03T23:03:21.840-0800][gc,heap     ] GC(250) Eden regions: 255->0(255)
[2021-06-03T23:03:21.840-0800][gc,heap     ] GC(250) Survivor regions: 1->1(32)
[2021-06-03T23:03:21.840-0800][gc,heap     ] GC(250) Old regions: 48->48
[2021-06-03T23:03:21.840-0800][gc,heap     ] GC(250) Archive regions: 2->2
[2021-06-03T23:03:21.840-0800][gc,heap     ] GC(250) Humongous regions: 164->164
[2021-06-03T23:03:21.840-0800][gc,metaspace] GC(250) Metaspace: 69400K(71344K)->69400K(71344K) NonClass: 61578K(62896K)->61578K(62896K) Class: 7822K(8448K)->7822K(8448K)
[2021-06-03T23:03:21.840-0800][gc          ] GC(250) Pause Young (Normal) (G1 Evacuation Pause) 468M->213M(512M) 3.108ms
[2021-06-03T23:03:21.840-0800][gc,cpu      ] GC(250) User=0.01s Sys=0.00s Real=0.01s
[2021-06-03T23:05:41.098-0800][gc,start    ] GC(251) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-03T23:05:41.098-0800][gc,task     ] GC(251) Using 10 workers of 10 for evacuation
[2021-06-03T23:05:41.102-0800][gc,phases   ] GC(251)   Pre Evacuate Collection Set: 0.2ms
[2021-06-03T23:05:41.102-0800][gc,phases   ] GC(251)   Merge Heap Roots: 0.1ms
[2021-06-03T23:05:41.102-0800][gc,phases   ] GC(251)   Evacuate Collection Set: 2.6ms
[2021-06-03T23:05:41.102-0800][gc,phases   ] GC(251)   Post Evacuate Collection Set: 0.4ms
[2021-06-03T23:05:41.102-0800][gc,phases   ] GC(251)   Other: 1.0ms
[2021-06-03T23:05:41.102-0800][gc,heap     ] GC(251) Eden regions: 255->0(255)
[2021-06-03T23:05:41.102-0800][gc,heap     ] GC(251) Survivor regions: 1->1(32)
[2021-06-03T23:05:41.102-0800][gc,heap     ] GC(251) Old regions: 48->48
[2021-06-03T23:05:41.102-0800][gc,heap     ] GC(251) Archive regions: 2->2
[2021-06-03T23:05:41.102-0800][gc,heap     ] GC(251) Humongous regions: 164->164
[2021-06-03T23:05:41.102-0800][gc,metaspace] GC(251) Metaspace: 69400K(71344K)->69400K(71344K) NonClass: 61578K(62896K)->61578K(62896K) Class: 7822K(8448K)->7822K(8448K)
[2021-06-03T23:05:41.102-0800][gc          ] GC(251) Pause Young (Normal) (G1 Evacuation Pause) 468M->213M(512M) 4.283ms
[2021-06-03T23:05:41.102-0800][gc,cpu      ] GC(251) User=0.01s Sys=0.00s Real=0.01s
[2021-06-03T23:08:01.192-0800][gc,start    ] GC(252) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-03T23:08:01.193-0800][gc,task     ] GC(252) Using 10 workers of 10 for evacuation
[2021-06-03T23:08:01.198-0800][gc,phases   ] GC(252)   Pre Evacuate Collection Set: 0.2ms
[2021-06-03T23:08:01.198-0800][gc,phases   ] GC(252)   Merge Heap Roots: 0.1ms
[2021-06-03T23:08:01.198-0800][gc,phases   ] GC(252)   Evacuate Collection Set: 3.9ms
[2021-06-03T23:08:01.198-0800][gc,phases   ] GC(252)   Post Evacuate Collection Set: 0.4ms
[2021-06-03T23:08:01.198-0800][gc,phases   ] GC(252)   Other: 0.8ms
[2021-06-03T23:08:01.198-0800][gc,heap     ] GC(252) Eden regions: 255->0(255)
[2021-06-03T23:08:01.198-0800][gc,heap     ] GC(252) Survivor regions: 1->1(32)
[2021-06-03T23:08:01.198-0800][gc,heap     ] GC(252) Old regions: 48->48
[2021-06-03T23:08:01.198-0800][gc,heap     ] GC(252) Archive regions: 2->2
[2021-06-03T23:08:01.198-0800][gc,heap     ] GC(252) Humongous regions: 164->164
[2021-06-03T23:08:01.198-0800][gc,metaspace] GC(252) Metaspace: 69400K(71344K)->69400K(71344K) NonClass: 61578K(62896K)->61578K(62896K) Class: 7822K(8448K)->7822K(8448K)
[2021-06-03T23:08:01.198-0800][gc          ] GC(252) Pause Young (Normal) (G1 Evacuation Pause) 468M->213M(512M) 5.452ms
[2021-06-03T23:08:01.198-0800][gc,cpu      ] GC(252) User=0.01s Sys=0.00s Real=0.00s
[2021-06-03T23:10:21.299-0800][gc,start    ] GC(253) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-03T23:10:21.300-0800][gc,task     ] GC(253) Using 10 workers of 10 for evacuation
[2021-06-03T23:10:21.302-0800][gc,phases   ] GC(253)   Pre Evacuate Collection Set: 0.2ms
[2021-06-03T23:10:21.302-0800][gc,phases   ] GC(253)   Merge Heap Roots: 0.1ms
[2021-06-03T23:10:21.302-0800][gc,phases   ] GC(253)   Evacuate Collection Set: 1.6ms
[2021-06-03T23:10:21.302-0800][gc,phases   ] GC(253)   Post Evacuate Collection Set: 0.4ms
[2021-06-03T23:10:21.302-0800][gc,phases   ] GC(253)   Other: 0.9ms
[2021-06-03T23:10:21.302-0800][gc,heap     ] GC(253) Eden regions: 255->0(255)
[2021-06-03T23:10:21.302-0800][gc,heap     ] GC(253) Survivor regions: 1->1(32)
[2021-06-03T23:10:21.302-0800][gc,heap     ] GC(253) Old regions: 48->48
[2021-06-03T23:10:21.302-0800][gc,heap     ] GC(253) Archive regions: 2->2
[2021-06-03T23:10:21.302-0800][gc,heap     ] GC(253) Humongous regions: 164->164
[2021-06-03T23:10:21.302-0800][gc,metaspace] GC(253) Metaspace: 69400K(71344K)->69400K(71344K) NonClass: 61578K(62896K)->61578K(62896K) Class: 7822K(8448K)->7822K(8448K)
[2021-06-03T23:10:21.302-0800][gc          ] GC(253) Pause Young (Normal) (G1 Evacuation Pause) 468M->213M(512M) 3.413ms
[2021-06-03T23:10:21.302-0800][gc,cpu      ] GC(253) User=0.00s Sys=0.00s Real=0.01s
[2021-06-03T23:12:39.326-0800][gc,start    ] GC(254) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-03T23:12:39.327-0800][gc,task     ] GC(254) Using 10 workers of 10 for evacuation
[2021-06-03T23:12:39.328-0800][gc,phases   ] GC(254)   Pre Evacuate Collection Set: 0.1ms
[2021-06-03T23:12:39.328-0800][gc,phases   ] GC(254)   Merge Heap Roots: 0.1ms
[2021-06-03T23:12:39.328-0800][gc,phases   ] GC(254)   Evacuate Collection Set: 0.7ms
[2021-06-03T23:12:39.328-0800][gc,phases   ] GC(254)   Post Evacuate Collection Set: 0.3ms
[2021-06-03T23:12:39.328-0800][gc,phases   ] GC(254)   Other: 0.5ms
[2021-06-03T23:12:39.328-0800][gc,heap     ] GC(254) Eden regions: 255->0(255)
[2021-06-03T23:12:39.328-0800][gc,heap     ] GC(254) Survivor regions: 1->1(32)
[2021-06-03T23:12:39.328-0800][gc,heap     ] GC(254) Old regions: 48->48
[2021-06-03T23:12:39.328-0800][gc,heap     ] GC(254) Archive regions: 2->2
[2021-06-03T23:12:39.328-0800][gc,heap     ] GC(254) Humongous regions: 164->164
[2021-06-03T23:12:39.328-0800][gc,metaspace] GC(254) Metaspace: 69400K(71344K)->69400K(71344K) NonClass: 61578K(62896K)->61578K(62896K) Class: 7822K(8448K)->7822K(8448K)
[2021-06-03T23:12:39.328-0800][gc          ] GC(254) Pause Young (Normal) (G1 Evacuation Pause) 468M->213M(512M) 1.840ms
[2021-06-03T23:12:39.328-0800][gc,cpu      ] GC(254) User=0.00s Sys=0.00s Real=0.00s
[2021-06-03T23:14:53.976-0800][gc,start    ] GC(255) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-03T23:14:53.976-0800][gc,task     ] GC(255) Using 10 workers of 10 for evacuation
[2021-06-03T23:14:53.979-0800][gc,phases   ] GC(255)   Pre Evacuate Collection Set: 0.2ms
[2021-06-03T23:14:53.979-0800][gc,phases   ] GC(255)   Merge Heap Roots: 0.1ms
[2021-06-03T23:14:53.979-0800][gc,phases   ] GC(255)   Evacuate Collection Set: 2.4ms
[2021-06-03T23:14:53.979-0800][gc,phases   ] GC(255)   Post Evacuate Collection Set: 0.3ms
[2021-06-03T23:14:53.979-0800][gc,phases   ] GC(255)   Other: 0.5ms
[2021-06-03T23:14:53.979-0800][gc,heap     ] GC(255) Eden regions: 255->0(255)
[2021-06-03T23:14:53.979-0800][gc,heap     ] GC(255) Survivor regions: 1->1(32)
[2021-06-03T23:14:53.979-0800][gc,heap     ] GC(255) Old regions: 48->48
[2021-06-03T23:14:53.979-0800][gc,heap     ] GC(255) Archive regions: 2->2
[2021-06-03T23:14:53.979-0800][gc,heap     ] GC(255) Humongous regions: 164->164
[2021-06-03T23:14:53.979-0800][gc,metaspace] GC(255) Metaspace: 69400K(71344K)->69400K(71344K) NonClass: 61578K(62896K)->61578K(62896K) Class: 7822K(8448K)->7822K(8448K)
[2021-06-03T23:14:53.979-0800][gc          ] GC(255) Pause Young (Normal) (G1 Evacuation Pause) 468M->213M(512M) 3.639ms
[2021-06-03T23:14:53.979-0800][gc,cpu      ] GC(255) User=0.01s Sys=0.00s Real=0.00s
[2021-06-03T23:17:12.240-0800][gc,start    ] GC(256) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-03T23:17:12.241-0800][gc,task     ] GC(256) Using 10 workers of 10 for evacuation
[2021-06-03T23:17:12.243-0800][gc,phases   ] GC(256)   Pre Evacuate Collection Set: 0.2ms
[2021-06-03T23:17:12.243-0800][gc,phases   ] GC(256)   Merge Heap Roots: 0.1ms
[2021-06-03T23:17:12.243-0800][gc,phases   ] GC(256)   Evacuate Collection Set: 0.8ms
[2021-06-03T23:17:12.243-0800][gc,phases   ] GC(256)   Post Evacuate Collection Set: 0.4ms
[2021-06-03T23:17:12.243-0800][gc,phases   ] GC(256)   Other: 0.8ms
[2021-06-03T23:17:12.243-0800][gc,heap     ] GC(256) Eden regions: 255->0(255)
[2021-06-03T23:17:12.243-0800][gc,heap     ] GC(256) Survivor regions: 1->1(32)
[2021-06-03T23:17:12.243-0800][gc,heap     ] GC(256) Old regions: 48->48
[2021-06-03T23:17:12.243-0800][gc,heap     ] GC(256) Archive regions: 2->2
[2021-06-03T23:17:12.243-0800][gc,heap     ] GC(256) Humongous regions: 164->164
[2021-06-03T23:17:12.243-0800][gc,metaspace] GC(256) Metaspace: 69400K(71344K)->69400K(71344K) NonClass: 61578K(62896K)->61578K(62896K) Class: 7822K(8448K)->7822K(8448K)
[2021-06-03T23:17:12.243-0800][gc          ] GC(256) Pause Young (Normal) (G1 Evacuation Pause) 468M->213M(512M) 2.351ms
[2021-06-03T23:17:12.243-0800][gc,cpu      ] GC(256) User=0.00s Sys=0.00s Real=0.00s
[2021-06-04T08:09:23.116-0800][gc,start    ] GC(257) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-04T08:09:23.119-0800][gc,task     ] GC(257) Using 10 workers of 10 for evacuation
[2021-06-04T08:09:23.155-0800][gc,phases   ] GC(257)   Pre Evacuate Collection Set: 7.9ms
[2021-06-04T08:09:23.155-0800][gc,phases   ] GC(257)   Merge Heap Roots: 1.0ms
[2021-06-04T08:09:23.155-0800][gc,phases   ] GC(257)   Evacuate Collection Set: 18.3ms
[2021-06-04T08:09:23.155-0800][gc,phases   ] GC(257)   Post Evacuate Collection Set: 3.8ms
[2021-06-04T08:09:23.155-0800][gc,phases   ] GC(257)   Other: 13.6ms
[2021-06-04T08:09:23.155-0800][gc,heap     ] GC(257) Eden regions: 255->0(255)
[2021-06-04T08:09:23.155-0800][gc,heap     ] GC(257) Survivor regions: 1->1(32)
[2021-06-04T08:09:23.155-0800][gc,heap     ] GC(257) Old regions: 48->48
[2021-06-04T08:09:23.155-0800][gc,heap     ] GC(257) Archive regions: 2->2
[2021-06-04T08:09:23.155-0800][gc,heap     ] GC(257) Humongous regions: 164->164
[2021-06-04T08:09:23.156-0800][gc,metaspace] GC(257) Metaspace: 69406K(71344K)->69406K(71344K) NonClass: 61584K(62896K)->61584K(62896K) Class: 7822K(8448K)->7822K(8448K)
[2021-06-04T08:09:23.156-0800][gc          ] GC(257) Pause Young (Normal) (G1 Evacuation Pause) 468M->213M(512M) 41.121ms
[2021-06-04T08:09:23.156-0800][gc,cpu      ] GC(257) User=0.02s Sys=0.11s Real=0.04s
[2021-06-04T15:55:43.580-0800][gc,start    ] GC(258) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-04T15:55:43.580-0800][gc,task     ] GC(258) Using 10 workers of 10 for evacuation
[2021-06-04T15:55:43.586-0800][gc,phases   ] GC(258)   Pre Evacuate Collection Set: 0.4ms
[2021-06-04T15:55:43.586-0800][gc,phases   ] GC(258)   Merge Heap Roots: 0.2ms
[2021-06-04T15:55:43.586-0800][gc,phases   ] GC(258)   Evacuate Collection Set: 3.9ms
[2021-06-04T15:55:43.586-0800][gc,phases   ] GC(258)   Post Evacuate Collection Set: 1.1ms
[2021-06-04T15:55:43.587-0800][gc,phases   ] GC(258)   Other: 1.4ms
[2021-06-04T15:55:43.587-0800][gc,heap     ] GC(258) Eden regions: 255->0(255)
[2021-06-04T15:55:43.587-0800][gc,heap     ] GC(258) Survivor regions: 1->1(32)
[2021-06-04T15:55:43.587-0800][gc,heap     ] GC(258) Old regions: 48->48
[2021-06-04T15:55:43.587-0800][gc,heap     ] GC(258) Archive regions: 2->2
[2021-06-04T15:55:43.587-0800][gc,heap     ] GC(258) Humongous regions: 164->164
[2021-06-04T15:55:43.587-0800][gc,metaspace] GC(258) Metaspace: 69439K(71344K)->69439K(71344K) NonClass: 61615K(62896K)->61615K(62896K) Class: 7824K(8448K)->7824K(8448K)
[2021-06-04T15:55:43.587-0800][gc          ] GC(258) Pause Young (Normal) (G1 Evacuation Pause) 468M->213M(512M) 7.155ms
